Region,Provincia,Comuna,Caleta,Especie,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,TOTAL
3,Copiapo,Caldera,PAJONALES,DORADO DE ALTURA / MAHI MAHI,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1
3,Copiapo,Caldera,PAJONALES,ERIZO,0,0.014,0.08,0.51,1,0,0.05,0,0,0.015,0,0,1.669
3,Copiapo,Caldera,PAJONALES,HUIRO,35.8,0,23.167,36.607,0,0,55.839,0,0,28.932,0,41.81,222.155
3,Copiapo,Caldera,PAJONALES,HUIRO NEGRO O CHASCON,108.177,123.899,221.685,114.672,180.669,128.764,67.05,85.843,87.183,121.167,147.501,139.503,1526.113
3,Copiapo,Caldera,PAJONALES,HUIRO PALO,699.768,0.975,5.736,424.453,35.901,35.626,224.028,7.08,0.908,460.037,256.137,5.768,2156.417
3,Copiapo,Caldera,PAJONALES,JAIBA MORA,0,0,0,0,0.017,0,0.01,0,0,0,0.007,0.003,0.037
3,Copiapo,Caldera,PAJONALES,JAIBA PELUDA O PACHONA,0,0,0.004,0.014,0,0,0.01,0,0,0,0,0,0.028
3,Copiapo,Caldera,PAJONALES,LAPA NEGRA,0,0.015,0.057,0.052,0.107,0.002,0.01,0.026,0,0.063,0.003,0.008,0.343
3,Copiapo,Caldera,PAJONALES,LAPA REINA,0,0,0.018,0.07,0.032,0,0,0,0,0,0,0,0.12
3,Copiapo,Caldera,PAJONALES,LAPA ROSADA,0,0.005,0.028,0,0.113,0,0.006,0,0,0.032,0,0,0.184
3,Copiapo,Caldera,PAJONALES,LENGUADO,0,0.013,0.023,0,0.018,0,0.003,0.001,0,0.03,0.049,0,0.137
3,Copiapo,Caldera,PAJONALES,LENGUADO DE OJOS CHICOS,0,0,0.024,0.005,0.033,0.003,0,0.002,0.003,0.018,0.003,0.005,0.096
3,Copiapo,Caldera,PAJONALES,LOCO,7.153,0,0,0,0,0,0,0,6.877,3.199,0,3.66,20.889
3,Copiapo,Caldera,PAJONALES,PEJEPERRO,0,0,0,0,0,0,0.038,0,0,0.014,0.006,0,0.058
3,Copiapo,Caldera,PAJONALES,PEJESAPO,0,0,0,0,0.01,0.001,0,0,0,0,0.002,0,0.013
3,Copiapo,Caldera,PAJONALES,PELILLO,0,0,0,0,0,0,0,0,0,0.025,0,0,0.025
3,Copiapo,Caldera,PAJONALES,PIURE,0,0,0.006,0.08,0.033,0.003,0,0,0,0.015,0.011,0.004,0.152
3,Copiapo,Caldera,PAJONALES,PULPO DEL NORTE,0,0,7.005,9.621,5.091,0,0,3.131,5.342,4.688,0,0,34.878
3,Copiapo,Caldera,PAJONALES,ROLLIZO,0.067,0.002,0.026,0.019,0.052,0.042,0.041,0.02,0,0.133,0.064,0.091,0.557
3,Copiapo,Caldera,PAJONALES,SIERRA,0,0,0,0,0,0,0,0,0,0,0.02,0,0.02
3,Copiapo,Caldera,PAJONALES,TOLLO,0,0.04,0.04,0,0,0,0,0,0,0.03,0.016,0,0.126
3,Copiapo,Caldera,PAJONALES,"VIDRIOLA, PALOMETA, DORADO O TOREMO",0,0.166,0.166,1.11,0,0,0,0,0,0.036,0.02,0,1.498
3,Copiapo,Caldera,PAJONALES,VIEJA O MULATA,0.004,0,0.038,0.011,0.09,0.038,0.066,0.01,0,0.119,0.048,0.009,0.433
3,Copiapo,Caldera,PUERTO VIEJO,ALMEJA,0.012,0,0.039,0.024,0.019,0.01,0,0.023,0.004,0.003,0.004,0.04,0.178
3,Copiapo,Caldera,PUERTO VIEJO,APAÑADO,0,0.059,0.032,0.029,0,0.004,0.02,0,0.025,0.005,0,0.029,0.203
3,Copiapo,Caldera,PUERTO VIEJO,BRECA O BILAGAY,0,0,0,0,0,0,0,0,0.007,0,0,0,0.007
3,Copiapo,Caldera,PUERTO VIEJO,CABRILLA COMUN,0,0.138,0.044,0.006,0,0,0,0,0,0,0,0.031,0.219
3,Copiapo,Caldera,PUERTO VIEJO,CABRILLA ESPAÑOLA,0.012,0,0,0.003,0.01,0.008,0.016,0,0,0.014,0,0,0.063
3,Copiapo,Caldera,PUERTO VIEJO,CARACOL LOCATE,0,0,0,0,0.02,0.006,0,0.016,0,0,0,0,0.042
3,Copiapo,Caldera,PUERTO VIEJO,CARACOL TEGULA,0,0,0,0,0,0,0,0,0.008,0,0,0,0.008
3,Copiapo,Caldera,PUERTO VIEJO,CHICOREA DE MAR,0,0,0,0,0,0,0,0,0,1.2,0,0,1.2
3,Copiapo,Caldera,PUERTO VIEJO,COJINOBA DEL NORTE / PIAFRI,0,0,0,0.007,0,0,0,0,0,0,0,0,0.007
3,Copiapo,Caldera,PUERTO VIEJO,CONGRIO COLORADO,0,0.05,0.958,0.095,0.163,0.132,0.316,0.188,0.202,0.047,0,0.951,3.102
3,Copiapo,Caldera,PUERTO VIEJO,CORVINA,0.014,0.015,0.01,0,0.003,0,0,0,0,0,0.003,0,0.045
3,Copiapo,Caldera,PUERTO VIEJO,ERIZO,0,0.218,0,0,0,0,0,0,0,0,0,0,0.218
3,Copiapo,Caldera,PUERTO VIEJO,HUIRO NEGRO O CHASCON,92.065,44.45,94.09,36.35,61.3,30.3,31.55,35.12,27.95,26.603,26.25,30.44,536.468
3,Copiapo,Caldera,PUERTO VIEJO,HUIRO PALO,3.6,0,0.4,5.7,0,10.12,36.787,26.478,48.433,14.653,0.6,54.37,201.141
3,Copiapo,Caldera,PUERTO VIEJO,LAPA NEGRA,0.015,0.014,0,0,0.004,0,0,0.032,0.023,0,0.003,0,0.091
3,Copiapo,Caldera,PUERTO VIEJO,LAPA ROSADA,0,0,0,0.032,0,0,0,0,0,0,0,0,0.032
3,Copiapo,Caldera,PUERTO VIEJO,LENGUADO,0.006,0,0,0,0,0,0,0,0,0,0.004,0,0.01
3,Copiapo,Caldera,PUERTO VIEJO,LENGUADO DE OJOS CHICOS,0.002,0.01,0,0,0.005,0,0,0,0,0,0,0.009,0.026
3,Copiapo,Caldera,PUERTO VIEJO,LOCO,0.088,0,0,0,0,0,2.613,0.703,1.057,0.397,0.428,0.175,5.461
3,Copiapo,Caldera,PUERTO VIEJO,LUCHE,0,0,0,0,0,0,0,0,0.005,0,0,0,0.005
3,Copiapo,Caldera,PUERTO VIEJO,PEJEPERRO,0,0.004,0,0,0,0,0,0,0.015,0,0,0.006,0.025
3,Copiapo,Caldera,PUERTO VIEJO,PEJESAPO,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01
3,Copiapo,Caldera,PUERTO VIEJO,PULPO DEL NORTE,0,0,5.912,3.988,2.514,0,0,1.041,1.69,1.087,0,0,16.232
3,Copiapo,Caldera,PUERTO VIEJO,ROLLIZO,0.028,0,0,0,0,0.044,0.046,0,0.032,0.006,0,0.047,0.203
3,Copiapo,Caldera,PUERTO VIEJO,SARGO,0,0,0,0,0.012,0,0,0,0,0,0.005,0,0.017
3,Copiapo,Caldera,PUERTO VIEJO,SIERRA,0.03,0.137,0,0.012,0,0,0,0,0,0.02,0.03,0.042,0.271
3,Copiapo,Caldera,PUERTO VIEJO,TOLLO,0,0,0,0.02,0,0.032,0,0,0,0,0,0,0.052
3,Copiapo,Caldera,PUERTO VIEJO,"VIDRIOLA, PALOMETA, DORADO O TOREMO",1.692,3.045,6.188,0.671,0.103,0,0,0,0,0.003,0.492,7.029,19.223
3,Copiapo,Caldera,PUERTO VIEJO,VIEJA O MULATA,0.016,0,0,0,0.009,0.033,0.008,0.011,0.023,0.011,0.015,0.041,0.167
3,Copiapo,Caldera,TOTORAL BAJO,CARACOL TEGULA,0,0,0,0,0,0,0,0,0,0.003,0,0,0.003
3,Copiapo,Caldera,TOTORAL BAJO,COJINOBA DEL NORTE / PIAFRI,0,0,0.098,0.018,0.052,0,0.132,0,0.049,0.021,0,0,0.37
3,Copiapo,Caldera,TOTORAL BAJO,CONGRIO COLORADO,0.25,0.248,0.038,0.82,1.338,1.138,1.437,1.828,1.165,0.485,0,0,8.747
3,Copiapo,Caldera,TOTORAL BAJO,CONGRIO NEGRO,0,0,0,0,0,0,0.035,0.042,0.042,0.072,0,0,0.191
3,Copiapo,Caldera,TOTORAL BAJO,HUIRO,0,0,0,0,0,0,15,0,0,0,0,10,25
3,Copiapo,Caldera,TOTORAL BAJO,HUIRO NEGRO O CHASCON,58.907,57.08,88.224,168.515,244.901,91.184,165.159,118.113,60.241,65.029,130.125,110.463,1357.941
3,Copiapo,Caldera,TOTORAL BAJO,HUIRO PALO,16.899,6.691,2.6,23.702,34.094,53.757,62.927,18.399,7.009,6.093,9.291,15.042,256.504
3,Copiapo,Caldera,TOTORAL BAJO,JERGUILLA,0,0,0,0,0,0,0,0,0,0,0.003,0,0.003
3,Copiapo,Caldera,TOTORAL BAJO,LAPA NEGRA,0,0,0,0,0,0,0.003,0,0,0.006,0.01,0,0.019
3,Copiapo,Caldera,TOTORAL BAJO,LAPA REINA,0,0,0,0,0,0,0.005,0,0,0,0,0,0.005
3,Copiapo,Caldera,TOTORAL BAJO,LAPA ROSADA,0,0,0,0,0,0,0,0,0.015,0,0,0,0.015
3,Copiapo,Caldera,TOTORAL BAJO,LENGUADO DE OJOS CHICOS,0,0,0,0,0.002,0,0,0,0,0,0,0,0.002
3,Copiapo,Caldera,TOTORAL BAJO,LOCO,0,0,0,0,0,0,0,1.462,7.269,0,0,0,8.731
3,Copiapo,Caldera,TOTORAL BAJO,PEJEPERRO,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0.02
3,Copiapo,Caldera,TOTORAL BAJO,PULPO DEL NORTE,0,0,0,0,0,0,0,0,0,0.074,0,0,0.074
3,Copiapo,Caldera,TOTORAL BAJO,ROLLIZO,0,0,0,0,0,0,0,0,0.005,0,0,0,0.005
3,Copiapo,Caldera,TOTORAL BAJO,TOLLO,0,0,0,0,0,0,0,0,0.015,0,0,0,0.015
3,Copiapo,Caldera,TOTORAL BAJO,"VIDRIOLA, PALOMETA, DORADO O TOREMO",0.108,0,0,0.012,0,0,0,0,0,0,0,0,0.12
3,Copiapo,Caldera,TOTORAL BAJO,VIEJA O MULATA,0,0,0,0,0,0,0,0,0,0.02,0,0,0.02
3,Copiapo,Caldera,ZENTENO,ALMEJA,0,0,0,0,0,0,0,0.06,0,0,0.06,0.138,0.258
3,Copiapo,Caldera,ZENTENO,APAÑADO,0.006,0.013,0.024,0.01,0.01,0.006,0.002,0.002,0.005,0.015,0.016,0.002,0.111
3,Copiapo,Caldera,ZENTENO,BABUNCO O BAUNCO,0,0,0,0,0,0,0,0.005,0,0,0,0,0.005
3,Copiapo,Caldera,ZENTENO,BRECA O BILAGAY,0,0,0.021,0,0,0,0,0,0,0,0,0,0.021
3,Copiapo,Caldera,ZENTENO,CABRILLA COMUN,0,0,0,0,0,0,0,0.005,0,0,0,0,0.005
3,Copiapo,Caldera,ZENTENO,CABRILLA ESPAÑOLA,0.008,0.009,0.014,0.002,0.007,0.002,0.003,0.003,0.016,0.013,0.021,0.011,0.109
3,Copiapo,Caldera,ZENTENO,CARACOL RUBIO,0,0,0,0,0,0,0,0,0,0,0,0.007,0.007
3,Copiapo,Caldera,ZENTENO,CARACOL TEGULA,0,0.06,0,0,0,0,0,0,0,0,0,0,0.06
3,Copiapo,Caldera,ZENTENO,CHOCHA,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003
3,Copiapo,Caldera,ZENTENO,CHORITO,0,0,0,0,0,0,0,0,0,0.06,0,0.004,0.064
3,Copiapo,Caldera,ZENTENO,CONGRIO COLORADO,0.099,0.07,0.037,0.031,0.029,0.092,0,0.044,0.031,0.114,0.031,0.123,0.701
3,Copiapo,Caldera,ZENTENO,ERIZO,0.102,0.082,0.055,0.202,0,0.15,0.098,0,0.037,0.257,0,0,0.983
3,Copiapo,Caldera,ZENTENO,HUIRO,0,0,0,0,0,0,0,1.98,0,0,0,0,1.98
3,Copiapo,Caldera,ZENTENO,HUIRO NEGRO O CHASCON,34.787,25.203,57.189,26.289,27.914,30.869,24.89,10.6,9.38,23.787,22.23,37.37,330.508
3,Copiapo,Caldera,ZENTENO,HUIRO PALO,0,0,0,0,0,0,0.85,0,0,0.9,2.9,0,4.65
3,Copiapo,Caldera,ZENTENO,JAIBA MORA,0.068,0.025,0.053,0.02,0,0.067,0.014,0.034,0,0.005,0.024,0.084,0.394
3,Copiapo,Caldera,ZENTENO,JAIBA PELUDA O PACHONA,0,0,0.019,0,0,0,0,0,0,0,0,0,0.019
3,Copiapo,Caldera,ZENTENO,LAPA NEGRA,0.269,0.235,0.063,0.135,0.084,0.29,0.155,0.262,0.071,0.099,0.11,0.123,1.896
3,Copiapo,Caldera,ZENTENO,LAPA REINA,0,0,0,0,0,0,0,0,0,0,0,0.018,0.018
3,Copiapo,Caldera,ZENTENO,LAPA ROSADA,0,0,0.004,0,0,0,0,0,0,0,0,0,0.004
3,Copiapo,Caldera,ZENTENO,LENGUADO,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01
3,Copiapo,Caldera,ZENTENO,LENGUADO DE OJOS CHICOS,0,0.001,0.003,0.003,0,0,0.002,0,0.015,0.008,0,0.001,0.033
3,Copiapo,Caldera,ZENTENO,LOCO,0,0,0.018,0,0,0,0,0,0,0,0,0,0.018
3,Copiapo,Caldera,ZENTENO,LUCHE,0,0.04,0,0,0,0,0,0,0,0,0,0,0.04
3,Copiapo,Caldera,ZENTENO,MERLUZA COMUN,0,0,0.024,0,0,0,0,0,0,0,0,0,0.024
3,Copiapo,Caldera,ZENTENO,PIURE,0.098,0,0.119,0.07,0.028,0.224,0.098,0.126,0.042,0.056,0,0.135,0.996
3,Copiapo,Caldera,ZENTENO,PULPO DEL NORTE,0,0,4.99,3.086,4.003,0,0,3.56,2.101,2.016,0,0,19.756
3,Copiapo,Caldera,ZENTENO,ROLLIZO,0.091,0.218,0.253,0.136,0.128,0.07,0.131,0.095,0.337,0.248,0.188,0.151,2.046
3,Copiapo,Caldera,ZENTENO,SARGO,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01
3,Copiapo,Caldera,ZENTENO,TACA,0,0,0.004,0,0,0,0,0,0,0,0,0,0.004
3,Copiapo,Caldera,ZENTENO,VIEJA O MULATA,0.022,0.015,0.02,0.099,0.023,0.086,0.039,0.029,0.009,0.061,0.106,0.064,0.573
3,Huasco,Freirina,AGUS DE ZORRA,HUIRO NEGRO O CHASCON,39.74,32.128,100.942,7.767,27.236,0,0,11.319,10.85,3.426,8.14,8.003,249.551
3,Huasco,Freirina,AGUS DE ZORRA,HUIRO PALO,356.314,437.833,27.429,536.639,34.6,0,125.695,0,4.272,348.858,0,6.105,1877.745
3,Huasco,Freirina,AGUS DE ZORRA,LAPA NEGRA,0,0,0,0,0,0,0,0.35,0,0,0,0,0.35
3,Huasco,Freirina,CHAÑARAL DE ACEITUNO,CONGRIO COLORADO,0,0,0,0.02,0,0,0,0.141,0,0,0,0,0.161
3,Huasco,Freirina,CHAÑARAL DE ACEITUNO,HUIRO NEGRO O CHASCON,33.302,90.439,275.911,183.825,160.416,6.6,118.964,58.887,5.8,31.072,46.283,61.84,1073.339
3,Huasco,Freirina,CHAÑARAL DE ACEITUNO,HUIRO PALO,0.8,13.123,12.856,123.269,225.736,265.779,147.079,15.44,6.4,269.91,2.7,6.31,1089.402
3,Huasco,Freirina,CHAÑARAL DE ACEITUNO,LAPA NEGRA,0,0.025,0,0,0.003,0,0,0.4,0.02,0.05,0,0,0.498
3,Huasco,Freirina,CHAÑARAL DE ACEITUNO,LAPA ROSADA,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01
3,Huasco,Freirina,CHAÑARAL DE ACEITUNO,LENGUADO DE OJOS CHICOS,0,0,0,0,0,0,0,0.018,0,0,0,0,0.018
3,Huasco,Freirina,CHAÑARAL DE ACEITUNO,LOCO,0,0,0,0,0,0,0,42.479,3.281,0,8.602,24.294,78.656
3,Huasco,Freirina,CHAÑARAL DE ACEITUNO,PEJEGALLO,0,0,0,0,0,0,0,0,0,0,0.025,0,0.025
3,Huasco,Freirina,CHAÑARAL DE ACEITUNO,PEJEPERRO,0,0,0,0,0,0,0,0.008,0,0,0,0,0.008
3,Huasco,Freirina,CHAÑARAL DE ACEITUNO,ROLLIZO,0,0,0,0,0,0,0,0.011,0,0,0,0,0.011
3,Huasco,Freirina,CHAÑARAL DE ACEITUNO,TOLLO,0,0,0,0,0,0,0,0.008,0,0,0.03,0,0.038
3,Huasco,Freirina,LOS BRONCES,CABRILLA COMUN,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05
3,Huasco,Freirina,LOS BRONCES,CARACOL TEGULA,0.142,0,0,0.005,0.158,0,0,0.434,0,0,0.019,0.004,0.762
3,Huasco,Freirina,LOS BRONCES,CHOCHA,0.004,0,0,0,0,0,0,0.012,0,0,0.015,0,0.031
3,Huasco,Freirina,LOS BRONCES,CONGRIO COLORADO,0.243,0,0.037,0,0,0,0,0,0,0.09,0,0,0.37
3,Huasco,Freirina,LOS BRONCES,ERIZO,0,0,0,0,0,0,0.095,0.4,0,0,0,0,0.495
3,Huasco,Freirina,LOS BRONCES,HUIRO NEGRO O CHASCON,173.561,130.939,285.562,224.647,284.584,125.18,118.83,143.48,32.5,97.67,119.094,118.64,1854.687
3,Huasco,Freirina,LOS BRONCES,HUIRO PALO,57.815,56.68,71.988,68.17,92.528,155.15,60.981,24.372,55.75,26.7,22.183,0,692.317
3,Huasco,Freirina,LOS BRONCES,JAIBA REMADORA,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003
3,Huasco,Freirina,LOS BRONCES,LAPA NEGRA,0.024,0,0,0.008,0.027,0,0.03,0.061,0,0,0.013,0.004,0.167
3,Huasco,Freirina,LOS BRONCES,LAPA ROSADA,0.07,0,0,0,0.067,0,0,0.186,0,0,0,0,0.323
3,Huasco,Freirina,LOS BRONCES,LOCO,3.123,0,0,0,0,0,0,2.777,0,0,0,0,5.9
3,Huasco,Freirina,LOS BRONCES,PEJEPERRO,0,0,0.046,0,0,0,0,0,0,0,0,0,0.046
3,Huasco,Freirina,LOS BRONCES,PEJESAPO,0.01,0,0,0,0.014,0,0,0.024,0,0,0.008,0,0.056
3,Huasco,Freirina,LOS BRONCES,ROLLIZO,0,0,0.102,0,0,0,0,0,0,0,0,0,0.102
3,Huasco,Freirina,LOS BRONCES,VIEJA O MULATA,0,0,0.012,0,0,0,0,0,0,0,0,0,0.012
3,Huasco,Freirina,LOS BURROS SUR,BRECA O BILAGAY,0,0.025,0,0,0,0,0,0,0,0,0,0,0.025
3,Huasco,Freirina,LOS BURROS SUR,CHASCA,1.1,0,0,0,0,0,0,0,0,0,0,0,1.1
3,Huasco,Freirina,LOS BURROS SUR,HUIRO,0,0,0,0,0,0,12,0,0,0,0,0,12
3,Huasco,Freirina,LOS BURROS SUR,HUIRO NEGRO O CHASCON,208.202,57.22,186.802,78.236,106.951,0,86.5,20.385,10,46.149,81.8,115.2,997.445
3,Huasco,Freirina,LOS BURROS SUR,HUIRO PALO,365.831,363.833,49.587,456.656,30,0,331.011,0,18.8,374.92,0,0,1990.638
3,Huasco,Freirina,LOS BURROS SUR,JAIBA MORA,0,0.005,0,0,0,0,0,0,0,0,0,0,0.005
3,Huasco,Freirina,LOS BURROS SUR,LAPA NEGRA,0,0.04,0,0,0,0,0,0,0,0,0,0,0.04
3,Huasco,Huasco,ANGOSTA,CABRILLA COMUN,0,0,0,0.015,0,0,0,0,0,0,0,0,0.015
3,Huasco,Huasco,ANGOSTA,CARACOL TEGULA,0,0.012,0.04,0,0.004,0,0.007,0,0.042,0.01,0,0,0.115
3,Huasco,Huasco,ANGOSTA,CHOCHA,0,0,0,0,0.015,0,0.015,0,0,0,0.025,0,0.055
3,Huasco,Huasco,ANGOSTA,CONGRIO COLORADO,0,0,0,0,0,0.07,0,0,0,0,0,0,0.07
3,Huasco,Huasco,ANGOSTA,HUIRO,45.243,2.6,3.9,5.2,0,6.7,0,21.25,2,6,17.2,32.2,142.293
3,Huasco,Huasco,ANGOSTA,HUIRO NEGRO O CHASCON,227.54,185.009,277.024,153.304,212.716,3.5,132.94,68.563,54.352,98.717,214.749,184.558,1812.972
3,Huasco,Huasco,ANGOSTA,HUIRO PALO,19.21,7.6,12.188,15.079,18.074,0,88.331,0.4,38.809,9.645,8.287,0,217.623
3,Huasco,Huasco,ANGOSTA,LAPA NEGRA,0,0.005,0.022,0,0.002,0,0.027,0,0.055,0.038,0,0,0.149
3,Huasco,Huasco,ANGOSTA,LAPA ROSADA,0,0,0,0,0,0,0.025,0,0.033,0,0,0,0.058
3,Huasco,Huasco,ANGOSTA,LENGUADO,0,0.02,0,0.02,0,0,0,0,0.005,0,0,0,0.045
3,Huasco,Huasco,ANGOSTA,PEJEPERRO,0.04,0.015,0,0,0.06,0,0,0,0.063,0,0,0,0.178
3,Huasco,Huasco,ANGOSTA,PEJESAPO,0,0,0.009,0,0.004,0,0.002,0,0,0,0,0,0.015
3,Huasco,Huasco,ANGOSTA,PIURE,0,0,0.022,0,0,0,0.004,0,0.013,0,0.03,0,0.069
3,Huasco,Huasco,ANGOSTA,VIEJA O MULATA,0,0,0,0,0,0.05,0,0,0,0,0,0,0.05
3,Huasco,Huasco,CARRIZAL BAJO,ALMEJA,0,0,0,0,0,0,0,0,0,0,0.7,0,0.7
3,Huasco,Huasco,CARRIZAL BAJO,APAÑADO,0.031,0.103,0.11,0.06,0.02,0.032,0.041,0,0.015,0.07,0.095,0.025,0.602
3,Huasco,Huasco,CARRIZAL BAJO,BABUNCO O BAUNCO,0,0,0,0,0,0.022,0,0,0,0.02,0,0,0.042
3,Huasco,Huasco,CARRIZAL BAJO,CABINZA,0,0,0.011,0,0,0,0,0,0,0.012,0,0,0.023
3,Huasco,Huasco,CARRIZAL BAJO,CABRILLA COMUN,0.013,0.019,0.018,0.015,0,0,0,0,0,0,0,0,0.065
3,Huasco,Huasco,CARRIZAL BAJO,CHOCHA,0,0,0.02,0,0,0,0,0,0.019,0,0,0,0.039
3,Huasco,Huasco,CARRIZAL BAJO,COJINOBA DEL NORTE / PIAFRI,0.036,0,0,0,0,0,0,0,0,0,0,0,0.036
3,Huasco,Huasco,CARRIZAL BAJO,CONGRIO COLORADO,0.487,1.027,0.352,0.274,0.066,0.316,0.143,0.02,0.17,0.338,0.325,0,3.518
3,Huasco,Huasco,CARRIZAL BAJO,CONGRIO NEGRO,0,0,0.022,0,0.022,0.052,0,0,0,0,0,0,0.096
3,Huasco,Huasco,CARRIZAL BAJO,CORVINA,0,0.034,0.083,0,0,0.069,0,0,0,0,0,0,0.186
3,Huasco,Huasco,CARRIZAL BAJO,DORADO DE ALTURA / MAHI MAHI,0.033,0.04,0,0,0,0,0,0,0,0,0,0.02,0.093
3,Huasco,Huasco,CARRIZAL BAJO,ERIZO,0,0,0,0.025,0,0,0,0,0,0,0,0,0.025
3,Huasco,Huasco,CARRIZAL BAJO,HUIRO,0,0,0,0,0,17,0,0,0,0,3.2,9.8,30
3,Huasco,Huasco,CARRIZAL BAJO,HUIRO NEGRO O CHASCON,542.693,338.911,475.287,358.057,586.054,9.9,331.277,214.951,107.276,221.417,470.259,322.423,3978.505
3,Huasco,Huasco,CARRIZAL BAJO,HUIRO PALO,92.873,184.225,32.688,412.764,45.083,0,176.796,8.6,66.483,413.285,0,229.739,1662.536
3,Huasco,Huasco,CARRIZAL BAJO,JAIBA MORA,0.006,0,0,0,0,0,0,0,0,0,0,0,0.006
3,Huasco,Huasco,CARRIZAL BAJO,JIBIA O CALAMAR ROJO,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2
3,Huasco,Huasco,CARRIZAL BAJO,JUREL,0.09,0,0.289,0.158,0,0,0,0,0,0,0,0,0.537
3,Huasco,Huasco,CARRIZAL BAJO,LAPA NEGRA,0.098,0.04,0.163,0.124,0,0.03,0.12,0.06,0.03,0.05,0,0,0.715
3,Huasco,Huasco,CARRIZAL BAJO,LAPA PICTA,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05
3,Huasco,Huasco,CARRIZAL BAJO,LAPA ROSADA,0.02,0.07,0,0.06,0.055,0,0,0.05,0.03,0,0.03,0.06,0.375
3,Huasco,Huasco,CARRIZAL BAJO,LENGUADO,0.01,0.015,0.005,0,0.07,0,0.05,0,0,0,0,0,0.15
3,Huasco,Huasco,CARRIZAL BAJO,LOCO,0,0,0,0,0,0,0,0,7.78,0,0,0,7.78
3,Huasco,Huasco,CARRIZAL BAJO,LUCHE,0,0,0,0,0.09,0,0.015,0,0,0.018,0,0,0.123
3,Huasco,Huasco,CARRIZAL BAJO,PEJEPERRO,0.03,0.01,0.057,0.1,0.03,0,0.025,0.01,0.035,0.055,0.07,0.045,0.467
3,Huasco,Huasco,CARRIZAL BAJO,PEJESAPO,0,0.001,0,0,0.015,0,0.004,0.035,0.009,0,0,0,0.064
3,Huasco,Huasco,CARRIZAL BAJO,PIURE,0,0,0,0,0.07,0,0,0,0,0,0,0,0.07
3,Huasco,Huasco,CARRIZAL BAJO,PULPO DEL NORTE,0,0,0,0,0.45,0,0,0,0,0.05,0,0,0.5
3,Huasco,Huasco,CARRIZAL BAJO,ROLLIZO,0,0,0.01,0,0.02,0,0.005,0,0,0.06,0.05,0,0.145
3,Huasco,Huasco,CARRIZAL BAJO,"VIDRIOLA, PALOMETA, DORADO O TOREMO",7.233,1.95,0.445,0.032,0,0,0,0,0,0,1.409,0.687,11.756
3,Huasco,Huasco,CARRIZAL BAJO,VIEJA O MULATA,0.015,0.051,0.099,0.082,0.065,0,0.06,0.01,0.01,0.082,0.075,0.095,0.644
3,Huasco,Huasco,CARRIZALILLO,HUIRO NEGRO O CHASCON,0,14,0,0,0,0,0,0,0,0,7,0,21
3,Huasco,Huasco,CARRIZALILLO,LAPA NEGRA,0,0,0,0,0,0,0,0.63,0,0,0.4,0,1.03
3,Huasco,Huasco,HUASCO,ALBACORA O PEZ ESPADA / IVI HEHEU,0,0.15,0.366,0.549,0.38,0,0,0,0,0,0,0,1.445
3,Huasco,Huasco,HUASCO,ALMEJA,0.011,0,0,0,0.03,0,0,0,0,0,0,0.022,0.063
3,Huasco,Huasco,HUASCO,APAÑADO,0,0,0,0,0,0,0.02,0.04,0,0,0,0,0.06
3,Huasco,Huasco,HUASCO,AZULEJO,0,0,0.014,0,0,0,0,0,0,0,0,0,0.014
3,Huasco,Huasco,HUASCO,BLANQUILLO,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01
3,Huasco,Huasco,HUASCO,BONITO,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05
3,Huasco,Huasco,HUASCO,BRECA O BILAGAY,0.012,0.02,0.049,0,0.06,0,0,0,0,0,0,0,0.141
3,Huasco,Huasco,HUASCO,CABALLA,0,0.1,0.03,0,0.09,0,0,0,0,0,0,0,0.22
3,Huasco,Huasco,HUASCO,CABINZA,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01
3,Huasco,Huasco,HUASCO,CABRILLA COMUN,0.02,0,0,0,0.003,0,0,0,0,0,0,0.045,0.068
3,Huasco,Huasco,HUASCO,CABRILLA ESPAÑOLA,0.035,0,0.01,0,0,0,0,0,0,0,0,0,0.045
3,Huasco,Huasco,HUASCO,CAMARON NAILON,0,0,0,0,0,0,0.173,0,0,0,0,0,0.173
3,Huasco,Huasco,HUASCO,CARACOL RUBIO,0,0,0,0,0,0,0,0,0.012,0,0,0,0.012
3,Huasco,Huasco,HUASCO,CARACOL TEGULA,0.081,0.227,0,0.15,0.13,0.175,0.145,0.187,0.168,0.09,0,0.181,1.534
3,Huasco,Huasco,HUASCO,CHITON O APRETADOR,0,0,0,0,0,0,0,0,0.003,0,0,0,0.003
3,Huasco,Huasco,HUASCO,CHOCHA,0.045,0,0,0,0.054,0.03,0.034,0,0.02,0,0,0,0.183
